asin,text,title,location_and_date,verified,rating,negative or positive
B09H1XX1JT,"È un Cavallino esteticamente molto bello ma con troppi limiti visto e considerato il suo prezzo di vendita.Arriva perfettamente imballato nella sua scatola in cartoncino originale e in scatola stampata tra l'altro molto bella a forma di box per cavalli,purtroppo per tirare fuori il cavallo bisogna romperla completamente nonostante io abbia cercato di salvarla per poterla riutilizzare come rifugio per il cavallino su richiesta di mia figlia.Il cavallino a primo impatto è davvero carino,e il suo pellicciotto è davvero morbido al contrario di altri giochi in commercio,unica pecca a livello estetico è la coda con peli cortissimi e la criniera che resta corta e quasi completamente attaccata alla schiena del cavallo che non da modo e ne spazio di poter essere pettinata nonostante abbia una deliziosa spazzolina apposita a forma di mela,quasi sicuramente è stata attaccata di proposito in modo che non venisse rovinata e  non venisse in continuazione spettinata ma esteticamente e a livello pratico è bocciata.Parlando invece degli accessori troverete al suo interno un piccolo scrigno in cartoncino con dentro: -La spazzola a forma di mela- i ferri degli zoccoli in plastica dura con tanti fiorellini- Un cerchietto azzurro con pettine,accessorio che si mette sulla fronte in aggiunta alla capezza del cavallo.- Fiorellini fustellati di due misure in feltro da applicare sul cerchietto e sulla capezza del cavallino.Il cavallino arriva sprovvisto di batterie purtroppo,infatti mi sarei aspettata almeno 4 stilo di cui necessita visto il prezzo, e invece nulla.Una volta messe le batterie si accende tramite una levetta sulla pancia,è può essere messo in modalità giorno oppure in modalità notte.In modalità Giorno emette molti tipi di versi,bacini,apre e chiude gli occhi,muove testa e orecchie e gli si illuminano le guance a seconda del verso,e si aziona il tutto tramite un tasto sulla schiena che non si vede o a seconda di come lo si accarezza,ma devo dire che non cambia in continuazione il tipo di verso,a volte devo insistere in continuazione e anche dopo 20 volte che schiaccio il tastino resta sempre con i soliti versi,solo una volta ha cambiato improvvisamente e ha emesso una musichetta, e quindi si,occasionalmente e raramente emette anche delle musiche.Le zampe purtroppo non si muovono,di quelle anteriori se ne piega solo una e quelle posteriori restano statiche ma più di questo non riesce,i movimenti sono solo su testa,occhi e orecchie.Invece in modalità notte appena la si seleziona chiude gli occhi,muove un po la testa e inizia a russare per qualche secondo,poi più nulla perché il resto è solo musica e suoni del bosco che si attivano tramite il solito tasto sulla schiena,e da quello che ho notato ci sono solamente due tipi di suono notturno,tra l'altro suoni veramente bassi che si sentono appena e di cui non si possono regolare il volume.Un'altra pecca di sicuro sono i fiorellini in dotazione,me li sarei aspettati un pochino fatti meglio e non di semplice feltro da pochi centesimi,tanto è vero che si perdono in continuazione anche solamente quando il cavallino muove la testa,questo perché non hanno un vero e proprio incastro, ed essendo in tessuto morbido con un semplice buchino si sfilano via facilmente.Misure e peso:- Peso con accessori : 931 gr- Altezza: 32 cm- Lunghezza : 30 cm- Profondità : 15 cmConsiderazioni finali :Trovo il cavallino complessivamente ed esteticamente davvero ben fatto,a livello di materiali qualitativamente parlando è davvero ottimo e robusto,ma a livello di funzionalità mi ha abbastanza delusa,diciamo che mi sarei aspettata di meglio anche a livello interattivo,e il fatto che non si possa regolare il volume è un punto a sfavore,oramai quasi tutti i giochini elettronici hanno questa opzione,inoltre i fiorellini in dotazione gli ho trovati un pochino chip, di bassa qualità,si poteva fare di meglio insomma.in conclusione dico che purtroppo questo cavallino non mi ha del tutto convinta,l'ho trovato abbastanza limitato e il prezzo di 91 euro ad agosto 2022 è troppo elevato rispetto a quello che riesce a fare realmente,ecco perché do solamente 3 stelle e non 5.Spero che la mia recensione sincera e imparziale vi sia stata utile e vi sia piaciuta 😊😊😊","Diciamo che non mi ha convinta,è un po limitato e un po caro",Reviewed in Italy on 5 August 2022,False,3.0,negative
B076QNKFPT,"Ich habe Exploding Kittens vor einem Jahr mit meiner Schwester das erste mal gespielt und wir waren beide begeistert von dem Spiel! Als ich dann die Throw Throw Borrito Version (2022 Auflage) gesehen habe, wusste ich einfach, das dies das perfekte Geschenk für meine Schwester ist.Spoiler: Es kam verdammt gut an hehe.Die Spielereihe ist anders als herkömmliche Spiele, garantieren aber auch doppelt so viel Spaß. Das dynamische Spiel ist ein Klassiker bei jedem Spieleabend und ist daher super zum Verschenken oder wenn man sich selber ein cooles Gesellschaftsspiel gönnen möchte. Wir spielen es regelmäßig mit Freunden und der Familie, wobei mein Opa es etwas albern findet. Trotz der Wurfgeschosse ist das Spiel schmerzlos, da die Borritus sehr weich sind, dennoch gut in der Hand liegen und super fliegen. Die Beschreibung ""ein umwerfendes Kartenspiel"" trifft hierbei zu 100% zu. Das ganze Spiel ist hochwertig verarbeitet und macht optisch einiges her. Besonders geeignet empfinde ich das Spiel für junge Erwachsene mit Humor.Meine Schwester fand das Spiel so super, dass sie sich die Avocado Version zusätzlich gekauft hat. Das humorvolle Spiel spricht für sich!",Die Exploding Kittens Saga geht weiter! Spaß garantiert!,Reviewed in Germany on 6 October 2022,True,5.0,positive
B076QNKFPT,Sehr sehr lustig. Man kann seine Gegner zur Weißglut treiben. Nichts für Personen die nicht verlieren können :)Wir spielen es sehr gerne und es ist jedes mal wieder ein riesen Spaß,Extrem witziges Spiel,Reviewed in Germany on 16 November 2022,True,5.0,positive
B076QNKFPT,Schnelle Zustellung. Super lustiges Spiel für die ganze Familie.,Alles super,Reviewed in Germany on 29 November 2022,True,5.0,positive
B076QNKFPT,"Artworks und Spielstil sind erfrischend.Spielprinzip ist schnell gelernt und nach wenigen Runden gemeistert, daher für mich persönlich kein Spiel, das mehr als ein, zwei mal pro Jahr gespielt wird.",Lustiges Spiel für zwischendurch,Reviewed in Germany on 24 November 2022,True,4.0,positive
B076QNKFPT,Schnelle Lieferung mehr kann ich noch nicht sagen ist ein Weihnachtsgeschenk,Bin zufrieden,Reviewed in Germany on 15 November 2022,True,5.0,positive
B076QNKFPT,"Habe es meinem Bruder (14) geschenkt weil er immer davon geredet hat, er hat sich sehr gefreut und das Spiel macht sehr viel spaß",Super Geschenk,Reviewed in Germany on 5 November 2022,True,5.0,positive
B076QNKFPT,Lustiges Game. Zu kompliziert für Schwiegereltern .,Geiles Game,Reviewed in Germany on 15 November 2022,True,5.0,positive
B076QNKFPT,"Interessantes Spiel. Am Anfang relativ schwer zu verstehen. Der Preis ist zu hoch angesetzt, dafür, dass es nur ein Kartenspiel ist.Die Idee ist aber sehr gut.","Interessant, aber der Preis ist zu hoch.",Reviewed in Germany on 17 November 2022,True,4.0,positive
B076QNKFPT,"Das spiel ist super, Ich hab die Variante die miaut wenn man die Box öffnet - das miauen ist … naja. Es klingt eher wie eine explodierende Katze als wie eine lebendige. Vielleicht war das der Gedanke dahinter 😂Das spiel ist schnell zu verstehen und die Karten sind super niedlich und witzig gestaltet!Klare Empfehlung",Absoluter Spielspaß!,Reviewed in Germany on 26 October 2022,True,4.0,positive
B076QNKFPT,Macht Spaß und wird regelmäßig gespuelt,Gutes schnelles unkompliziertes Spiel,Reviewed in Germany on 5 November 2022,True,5.0,positive
B076QNKFPT,"Ich habe das Spiel auf einem Spieleabend kennen und lieben gelernt!Die Box ist handlich und hochwertig verarbeitet. Bei jeder Öffnung ertönt ein speziell entwickelter Sound (Batterie nicht austauschbar). Abgerundet wird die Box von einer Magnetschließung und einer Anleitungshalterung. Ebenso liegen dem Set 10 Glasmarkierer aus Papier bei.Teilweise sind auf den Karten des Party-Packs 2 kleine Pfötchen an den Ecken, ebenso steht auf jeder Karte Party-Pack für die Deck-Zuordnung drauf.Bei 2-3 Spielern werden nur die Karten mit den Pfötchenmarkierungen empfohlen, bei 4-7 Spielern die Karten ohne Markierung und bei 8-10 Personen alle Karten.Das gefällt mir bei dieser Version besonders gut, da je nach Variante sich die Kartenmengen untereinander auch unterscheiden können. Die Mischen-Karte gibt es so zum Beispiel 2x mit Pfötchenmarkierung und 4x Ohne.Da mir die Auflistung der Karten des Party-Decks persönlich gefehlt hat füge ich sie hier nun ein:9 Expolding Kitten10 Entschärfung5 Angriff (2x)5 gezielter Angriff (2x)10 Hops!7 Ziehe von unten6 Blick in die Zukunft (3x)6 Verändere die Zukunft (3x)6 Mischen6 Wunsch9 NÖ!7 Katzen-Karten jeder Art (5 verschiedene)6 Streuner-KatzeDer Hersteller bewirbt das Party-Pack mit folgendem Text:""Die Box enthält ausgewählte Karten des Grundspiels Exploding Kittens und der Erweiterung Imploding Kittens.""Leider hat der Hersteller sich bewusst dagegen entschieden die Imploding Kitten in diesem Deck mit aufzunehmen was ich persönlich sehr ärgerlich finde.Deshalb kann ich leider nicht nur einen Stern Abzug geben, da mir dies zur Kennlichmachung meines Ärgers nicht ausreicht.Der Kragen der Schande ist ebenfalls nicht dabei. In diesem Fall ist aber die Amazonbeschreibung falsch und nicht die des Herstellers.Ich werde das Set wegen der schönen, hochwertigen Box und dem Pfötchensystem behalten.Grundsätzlich kann man aber auch die Grundversion von Explosion Kittens oder die NSFW-Variante kaufen und eines der Sets mit dem erst noch auf deutsch erscheinenden Exploding Kittens – Recipes for Disaster Spiel mischen. Dieses soll laut Hersteller das Grundspiel und die beliebtesten Karten aus:-Imploding Kittens  (hoffentlich dann auch MIT Imploding Kitten!)-Streaking Kittens-Barking Kittens-NSFW-Varianteenthalten. Zudem kehrt in diesem Set der Kragen der Schande zurück und diese Version wird um ein neues Element Namens „Rezepte“ erweitert, welches über ein Dutzend brandneue Spielvarianten mit sich bringen soll.Kauft man ein Grundset und das neue Exploding Kittens – Recipes for Disaster Set erhält man genug Explosions- und Entschärfungskarten um ebenfalls zu 10. spielen zu können.(PS: Über eine deutsche Adaption von Zombie Kittens ist derzeit nichts bekannt)",Tolles Set ABER OHNE Imploding Kitten,Reviewed in Germany 🇩🇪 on 6 September 2022,True,3.0,negative
B076QNKFPT,"Vorab: ich beziehe mich in dieser Rezension nicht auf die Qualität des Kartenspiels, sondern ausschließlich auf meine Erfahrung mit der speziellen „miauenden Edition“.Kurzfassung:Die Batterien waren bereits beim ersten Öffnen sogut wie leer. Auch bei der Ersatzlieferung nach Reklamation. Wer Spaß an der miauenden Edition haben möchte, muss mit etwas Geschick das Soundmodul öffnen und die Batterien wechseln (was vom Hersteller nicht vorgesehen ist). Ansonsten kann man auch getrost die Standard Edition nehmen…Ausführliche Beschreibung:Lieferung wie immer extrem schnell und das Spiel war auch noch in original Folie eingeschweißt… gut, dass ich mich dazu entschlossen habe, es nicht direkt bis zum nächsten Spieleabend in den Schrank zu legen, sondern es mal probehalber auszupacken. Voller Vorfreude auf die besondere „miauende Edition“ wird also der Deckel langsam geöffnet und es ertönt… ja, wie soll man das nennen? Außerirdische?Kein Miauen beim Öffnen, nur ein Kratzen, das nach dem dritten Öffnen dann auch völlig ausbleibt. Klarer Fall: Die Batterien sind hinüber. Laut Anleitung sind die Batterien nicht wechselbar. Batterien und Soundmodul sind im Deckel der Box und befinden sich fest verschweißt in einer Plastik-Hülle.Also was tun? Reklamation, richtig. Ohne Miau brauche ich schließlich keine 4€ Aufpreis für die miauende Edition…Ersatzlieferung war am nächsten Tag da und Rücksendung sowie Erstattung des ersten Artikels lief einwandfrei.Also schnell die neue Box geöffnet und… dasselbe Spiel: statt Miau ein kurzes Krächzen und dann stille… auf beiden Spielen war das Produktionsjahr mit 2020 angegeben. Beide waren eingeschweißt… es ist wohl ganz offensichtlich kein Miau für die Ewigkeit geplant.Also was tun? Vielleicht nochmal reklamieren und stattdessen die normale Edition ohne Miau kaufen? Nein, ich möchte gerne das Miauen. Also habe ich die Plastikhülle mit dem Soundmodul kurzerhand mit den Cutter geöffnet, die drei Batterien aus der Platine entfernt (vorsichtig!)… neue, passende Batterien bestellt. Neue Batterien eingesetzt, Soundmodul wieder im Deckel verstaut und schon kommt einem beim Öffnen des Spiels ein Miauen entgegen! Was‘n Stress…",Miauende Edition ohne Miau,Reviewed in Germany 🇩🇪 on 29 October 2022,True,2.0,negative
B076QNKFPT,"Katzen spielen gerne mit Dingen, mit denen sie besser nicht spielen sollten – und fliegen daher auch mal in die Luft. Wer schafft es, alle Miezen zu entschärfen und als letzter im Spiel zu bleiben?'Exploding Kittens' ist ein Kartenspiel, dessen Prinzip ähnlich wie Russisches Roulette funktioniert: Jede Runde muss man eine Karte ziehen. Zieht man ein Exploding Kitten (die auch in der deutschen Fassung so heißen), scheidet man aus, sofern man keine Entschärfung auf der Hand hat.Der Spielablauf ist denkbar einfach; die Aussage 'in 2 Minuten erlernt' auf der Schachtel ist nicht gelogen. Jeder Spieler erhält zu Beginn eine Entschärfung und sieben zufällige Karten. Ist ein Spieler an der Reihe, kann er beliebig viele Karten ausspielen und muss am Ende seines Zuges eine Karte ziehen. Eine normale Karte nimmt er auf die Hand und kann sie in der nächsten Runde ausspielen, ein Exploding Kitten führt dazu, dass er ausscheidet – es sei denn, er entschärft sie, worauf er sie an einer beliebigen Stelle im Kartenstapel platzieren darf.Alle anderen Karten außer Exploding Kittens und Entschärfungen dienen entweder dazu, keine Karten ziehen zu zu müssen, wie 'Angriff' (man selbst muss keine Karte ziehen, der nächste Spieler dafür zwei Karten) und 'Hops!', (man muss keine Karte ziehen) oder dem Gegner Karten abzuluchsen, um an seine Entschärfung zu kommen. Dazu hat man unter anderem 'Wunsch' (mit dem ein Gegner eine Karte nach dessen Wahl abgeben muss) und die Katzenkarten. Diese sind allein nutzlos, legt man aber ein Pärchen Katzelonen oder Bartzen ab, darf man einem Mitspieler eine Karte stehlen. Zur Verteidigung gibt es 'Nö!'-Karten, mit denen man andere Karten aufheben kann. Die Funktion jeder Karte ist auf ihr beschrieben, so dass man sich die einzelnen Kartentypen nicht merken muss.Die Karten einer Kategorie (außer den Katzen) funktionieren zwar gleich, haben aber unterschiedliche Illustrationen und Untertitel. So kann man z.B. dem Gegner mit demFriedensnö!belpreis oder einem Nö!nja dazwischenfunken. Der Humor ist teilweise extrem abgedreht, neben den Nö!-Wortspielen kann man beispielsweise noch mit 1000-jährigem Rückenhaar angreifen oder hat den Wunsch, sich von Party-Eichhörnchen versklaven zu lassen.Es gibt zwar einige taktische Elemente, z.B. kann man den Mitspielern gut ein 'Nö!' aus den Rippen leiern, wenn man nach einem 'Blick in die Zukunft' 'Mischen' einsetzt, auch wenn kein Exploding Kitten oben liegt, aber der Glücksfaktor ist wesentlicher ausgeprägter. In erster Linie kommt es darauf, die richtigen Karten zu ziehen und zur richtigen Zeit die richtige Karte auf der Hand zu haben. Das ist aber genau das, was das Spiel darstellen will: Ein schnelles Spiel, bei dem jeder mitspielen kann, ohne groß taktieren zu müssen.'Exploding Kittens' ist ein tolles Partyspiel. Es ist schnell erklärt, einfach zu spielen und durch den hohen Glücksfaktor ist niemand sauer, wenn er verliert, sondern gleich bereit für eine Revanche, wozu auch die witzigen Karten beitragen. Ebenso taugt es als Vorspeise oder als Absacker für den Spieleabend, wenn noch Zeit ist, die aber nicht mehr für noch eine Runde 'Gloomhaven' reicht. Das Spiel hat aber zu wenig Substanz, um langfristig zu motivieren. Man holt es zwar immer wieder gerne für ein paar Partien aus dem Schrank, stellt es aber nach ein paar Runden auch immer wieder dorthin zurück.",Letzte Nacht ist meine Katze explodiert,Reviewed in Germany 🇩🇪 on 6 February 2022,True,3.0,negative
B076QNKFPT,"Schönes Spiel. Nur die Packung ist schlecht. Es sollte Geräusche machen, sobald man es aufmacht. Das Teil ist sehr schlecht verklebt, und die Geräusche sind kaum hörbar. Ist natürlich nur die Packung, aber doch sehr schade wenn man es zum ersten Mal aufmacht und es dann schon kaputt ist.","Schönes Spiel, schlechte Packung",Reviewed in Germany 🇩🇪 on 17 November 2022,True,3.0,negative
B076QNKFPT,Das Spiel ist natürlich super..Aber da die Batterien bei Lieferung schon leer sind und man diese nicht tauschen kann bringt die Edition so gar nichts .,Die Miauende Edition miaut nicht,Reviewed in Germany 🇩🇪 on 27 October 2022,True,3.0,negative
B076QNKFPT,"Ich habe dieses Spiel mit Freunden gespielt und wir hatten echt sehr viel Spaß. Ich wusste sofort: ich muss es haben. Leider habe ich mich für die NSFW Edition entschieden, was im Nachhinein betrachtet ein Fehler war. Mir gefallen die Karten überhaupt nicht. Sie sind eher düster gestaltet und SEHR! obszön. Obszöne Bildchen bei Katzen finde ich nicht süß oder lustig, sondern eher abstoßend. Ich finde das gehört sich nicht. Und ich bin durchaus offen für alles und nicht prüde, aber das ging mir als Katzenbesitzerin echt zu weit.Fazit: Das Spiel macht echt sehr viel Spaß. Aber nicht in der NSFW Edition. Kann jeden nur empfehlen sich die normale Edition zu kaufen. Für die normale Edition gibt's 5 Sterne. Für die NSFW leider nur 2 Sterne.","Spiel toll, Karten eher nicht",Reviewed in Germany 🇩🇪 on 16 August 2022,True,2.0,negative
B076QNKFPT,"Ich habe mir diese Erweiterung gekauft, da ich ein großer Fan des Grundspiels Exploding Kittens bin und habe mir durch den Kauf neuen Spielspaß und etwas Abwechslung erhofft.Die Qualität der Karten ist gut bzw. wie im Grundspiel, Farbunterschiede oder ähnliches konnte ich nicht feststellen.Die riesige Verpackung lässt zunächst vermuten, dass viele neue Karten und Ergänzungen zum Grundspiel enthalten sind. Dem ist leider nicht so. Die Erweiterung beinhaltet 20 neue Karten und den Kragen der Schande. Die Karten waren in Plastikfolie eingeschweißt und fielen einfach in der großen Verpackung umher. Einmal ausgepackt, lassen sich diese nur noch lose in die große Pappschachtel legen, wobei die Karten beim Transport dann kaputt gehen könnten (oder man sortiert die Karten ins Grundspiel ein). Daher ein Stern Abzug für die schlecht durchdachte Verpackung.Inhaltlich sind ein paar spannende neue Karten enthalten, der Kragen der Schande ist ebenfalls ein ganz lustiges Add-On für das Spiel mit einer Gruppe von Mitspielern. Und genau da sind wir leider auch schon beim nächsten Kritikpunkt angelangt. Das Grundspiel ließ sich auch super zu zweit spielen, die Erweiterung ist jedoch sehr deutlich auf Gruppen ausgelegt und viele Karten (sowie der Kragen der Schande) machen beim Spiel zu zweit schlichtweg keinen Sinn. Für Gruppen also toll, zu zweit ist der Spielspaß nach einmal testen/spielen jedoch fast schon vollständig verloren gegangen.Für den Preis habe ich mir also insgesamt eine besser durchdachte Verpackung als auch ein durchdachteres System für das 2-Personen Spiel erhofft. Daher gibt es von mir 3 Sterne und eine bedingte Weiterempfehlung. Hätte ich das vorher gewusst, hätte ich das Spiel eventuell erst gar nicht gekauft (zumindest nicht für den Preis).Man kann es also kaufen, aber meiner Meinung nach ist das definitiv keine „Must Have“ - Erweiterung.",Nette Erweiterung - kommt jedoch nicht an das Grundspiel heran,Reviewed in Germany 🇩🇪 on 11 September 2020,True,3.0,negative
